loan_purpose,loan_amount,debt_to_income_ratio,property_value,income,occupancy_type,derived_race,derived_sex,applicant_age,loan_to_value_ratio,action_taken
1,395000.0,39,445000.0,133.0,1,Hispanic or Latino,Joint,65-74,89.77,Loan originated
1,815000.0,20%-<30%,855000.0,306.0,1,Asian,Joint,35-44,95.29,Application denied
1,725000.0,41,915000.0,215.0,1,Asian,Joint,25-34,80.0,Loan originated
1,675000.0,30%-<36%,795000.0,214.0,1,Asian,Female,35-44,85.0,Loan originated
1,805000.0,30%-<36%,845000.0,246.0,1,White,Male,25-34,95.0,Loan originated
1,685000.0,44,775000.0,155.0,1,Asian,Male,25-34,87.89,Loan originated
1,455000.0,43,505000.0,115.0,1,White,Male,25-34,89.7,Loan originated
1,705000.0,44,835000.0,172.0,1,Asian,Male,35-44,85.0,Loan originated
1,565000.0,37,705000.0,230.0,1,White,Joint,35-44,80.0,Loan originated
1,415000.0,50%-60%,435000.0,90.0,1,Asian,Joint,25-34,95.0,Application denied
1,185000.0,44,455000.0,56.0,1,Asian,Female,45-54,98.0,Loan originated
1,555000.0,42,1105000.0,172.0,1,Asian,Joint,55-64,50.45,Loan originated
1,195000.0,42,465000.0,60.0,1,Black or African American,Female,35-44,98.7,Loan originated
1,475000.0,44,905000.0,104.0,1,Asian,Female,25-34,52.56,Application denied
1,365000.0,40,485000.0,83.0,1,Hispanic or Latino,Female,45-54,94.9,Loan originated
1,525000.0,38,725000.0,128.0,1,Asian,Female,45-54,72.41,Loan originated
1,765000.0,42,1265000.0,248.0,1,Asian,Joint,65-74,60.47,Loan originated
1,465000.0,44,485000.0,156.0,1,Hispanic or Latino,Male,25-34,95.0,Loan originated
1,375000.0,20%-<30%,395000.0,146.0,1,Asian,Male,55-64,97.0,Loan originated
1,685000.0,45,825000.0,145.0,1,White,Joint,25-34,83.03,Application denied
1,555000.0,20%-<30%,655000.0,216.0,1,Hispanic or Latino,Male,35-44,85.0,Loan originated
1,545000.0,44,675000.0,158.0,1,Asian,Male,35-44,80.0,Loan originated
1,495000.0,44,555000.0,136.0,1,Hispanic or Latino,Joint,45-54,89.99,Loan originated
1,725000.0,30%-<36%,905000.0,187.0,1,Hispanic or Latino,Joint,35-44,80.0,Loan originated
1,445000.0,42,465000.0,124.0,1,Hispanic or Latino,Male,25-34,97.0,Loan originated
1,625000.0,42,705000.0,148.0,1,White,Joint,25-34,89.99,Loan originated
1,375000.0,44,495000.0,83.0,1,Hispanic or Latino,Male,25-34,91.31,Loan originated
1,415000.0,41,465000.0,119.0,1,Black or African American,Male,25-34,89.89,Loan originated
1,555000.0,43,785000.0,122.0,1,Asian,Joint,35-44,98.28,Loan originated
1,425000.0,38,445000.0,119.0,1,Hispanic or Latino,Joint,25-34,97.0,Loan originated
1,315000.0,39,395000.0,131.0,1,White,Male,35-44,80.0,Loan originated
1,595000.0,30%-<36%,665000.0,195.0,1,Hispanic or Latino,Joint,25-34,89.99,Loan originated
1,385000.0,20%-<30%,405000.0,240.0,1,Black or African American,Male,<25,95.0,Loan originated
1,475000.0,44,545000.0,123.0,1,Black or African American,Female,65-74,87.89,Loan originated
1,625000.0,42,975000.0,143.0,1,Hispanic or Latino,Male,25-34,64.1,Loan originated
1,375000.0,20%-<30%,815000.0,275.0,1,Hispanic or Latino,Joint,35-44,46.3,Loan originated
1,755000.0,43,775000.0,173.0,1,Hispanic or Latino,Joint,25-34,97.0,Loan originated
1,675000.0,44,795000.0,256.0,1,Asian,Male,55-64,83.94,Loan originated
1,455000.0,43,565000.0,94.0,1,Asian,Female,55-64,80.0,Loan originated
1,545000.0,45,565000.0,177.0,1,Hispanic or Latino,Female,25-34,97.0,Application denied
1,405000.0,20%-<30%,505000.0,141.0,1,Asian,Female,55-64,80.0,Loan originated
1,975000.0,38,1305000.0,228.0,1,Asian,Joint,25-34,74.62,Loan originated
1,675000.0,42,715000.0,313.0,1,Hispanic or Latino,Joint,35-44,95.0,Loan originated
1,645000.0,46,735000.0,138.0,1,White,Joint,45-54,88.16,Application denied
1,905000.0,38,1125000.0,215.0,1,White,Joint,35-44,80.0,Loan originated
1,735000.0,30%-<36%,915000.0,207.0,1,Asian,Male,25-34,80.0,Application denied
1,755000.0,30%-<36%,875000.0,215.0,1,Black or African American,Male,35-44,86.66,Loan originated
1,485000.0,36,555000.0,136.0,1,Asian,Female,25-34,86.91,Loan originated
1,505000.0,40,755000.0,110.0,1,Black or African American,Female,45-54,82.0,Loan originated
1,365000.0,37,455000.0,117.0,1,Asian,Male,25-34,79.89,Loan originated
1,515000.0,38,575000.0,135.0,1,Black or African American,Female,35-44,89.97,Loan originated
1,295000.0,41,345000.0,78.0,1,Hispanic or Latino,Male,65-74,85.92,Loan originated
1,605000.0,42,765000.0,177.0,1,Black or African American,Joint,35-44,80.0,Application denied
1,515000.0,44,525000.0,120.0,1,Hispanic or Latino,Female,25-34,97.0,Loan originated
1,205000.0,37,255000.0,70.0,1,Asian,Male,55-64,80.0,Loan originated
1,325000.0,43,335000.0,73.0,1,Hispanic or Latino,Male,35-44,97.0,Loan originated
1,675000.0,41,705000.0,242.0,1,Hispanic or Latino,Joint,25-34,97.0,Loan originated
1,495000.0,39,595000.0,152.0,1,Asian,Joint,25-34,83.31,Loan originated
1,435000.0,20%-<30%,615000.0,192.0,1,Asian,Joint,35-44,70.49,Loan originated
1,475000.0,>60%,525000.0,43.0,1,Hispanic or Latino,Joint,55-64,91.35,Application denied
1,435000.0,38,945000.0,119.0,1,Asian,Male,25-34,45.82,Loan originated
1,425000.0,30%-<36%,435000.0,147.0,1,Hispanic or Latino,Joint,45-54,96.9,Loan originated
1,455000.0,44,505000.0,113.0,1,Hispanic or Latino,Joint,35-44,91.3,Loan originated
1,575000.0,20%-<30%,825000.0,188.0,1,Asian,Joint,25-34,70.0,Loan originated
1,245000.0,44,715000.0,69.0,1,White,Female,45-54,33.92,Loan originated
1,355000.0,40,885000.0,149.0,1,Asian,Joint,25-34,39.73,Loan originated
1,775000.0,20%-<30%,825000.0,290.0,1,Black or African American,Joint,25-34,93.96,Loan originated
1,535000.0,30%-<36%,635000.0,148.0,1,Asian,Male,25-34,85.0,Loan originated
1,345000.0,43,525000.0,70.0,1,Hispanic or Latino,Joint,55-64,66.83,Loan originated
1,865000.0,30%-<36%,1085000.0,266.0,1,White,Male,35-44,80.0,Loan originated
1,865000.0,41,1565000.0,236.0,1,White,Joint,>74,55.13,Loan originated
1,335000.0,44,595000.0,134.0,1,Hispanic or Latino,Joint,35-44,55.01,Loan originated
1,615000.0,20%-<30%,765000.0,213.0,1,Hispanic or Latino,Male,25-34,80.0,Application denied
1,465000.0,30%-<36%,935000.0,178.0,1,Asian,Female,45-54,49.99,Loan originated
1,315000.0,30%-<36%,465000.0,84.0,1,White,Female,55-64,67.39,Loan originated
1,725000.0,30%-<36%,905000.0,195.0,1,Asian,Female,35-44,80.0,Loan originated
1,575000.0,38,605000.0,135.0,1,Hispanic or Latino,Male,25-34,95.19,Loan originated
1,675000.0,39,725000.0,183.0,1,Hispanic or Latino,Joint,55-64,93.14,Loan originated
1,495000.0,42,515000.0,152.0,1,Hispanic or Latino,Female,45-54,96.35,Loan originated
1,405000.0,37,725000.0,113.0,1,White,Female,35-44,55.1,Loan originated
1,575000.0,37,765000.0,155.0,1,Asian,Female,35-44,75.0,Loan originated
1,555000.0,30%-<36%,575000.0,193.0,1,Hispanic or Latino,Joint,25-34,97.0,Loan originated
1,515000.0,38,645000.0,128.0,1,White,Female,45-54,80.0,Loan originated
1,525000.0,38,585000.0,169.0,1,Hispanic or Latino,Joint,35-44,89.95,Loan originated
1,425000.0,39,455000.0,178.0,1,Hispanic or Latino,Joint,25-34,93.49,Loan originated
1,985000.0,20%-<30%,1235000.0,370.0,1,White,Joint,25-34,80.0,Loan originated
1,635000.0,20%-<30%,755000.0,257.0,1,White,Joint,55-64,85.0,Loan originated
1,475000.0,43,905000.0,104.0,1,Asian,Female,25-34,52.56,Application denied
1,435000.0,39,445000.0,139.0,1,Hispanic or Latino,Male,35-44,98.74,Application denied
1,635000.0,36,675000.0,199.0,1,Hispanic or Latino,Joint,25-34,93.95,Loan originated
1,1095000.0,39,1375000.0,228.0,1,White,Male,35-44,80.0,Loan originated
1,525000.0,39,575000.0,186.0,1,Hispanic or Latino,Female,25-34,91.02,Loan originated
1,495000.0,44,545000.0,130.0,1,Hispanic or Latino,Joint,45-54,92.04,Loan originated
1,585000.0,41,735000.0,132.0,1,Asian,Male,<25,80.0,Loan originated
1,745000.0,42,945000.0,178.0,1,Asian,Male,25-34,78.95,Loan originated
1,575000.0,44,745000.0,123.0,1,Asian,Male,35-44,77.03,Loan originated
1,445000.0,50%-60%,455000.0,123.0,1,Black or African American,Female,25-34,96.98,Application denied
1,525000.0,>60%,795000.0,110.0,1,Asian,Joint,35-44,65.81,Application denied
1,865000.0,40,1075000.0,242.0,1,Black or African American,Male,35-44,80.0,Loan originated
1,545000.0,44,575000.0,126.0,1,Hispanic or Latino,Male,25-34,94.91,Loan originated
1,565000.0,50%-60%,615000.0,115.0,1,Hispanic or Latino,Joint,25-34,92.62,Application denied
1,695000.0,42,825000.0,175.0,1,Hispanic or Latino,Joint,35-44,85.0,Application denied
1,325000.0,42,415000.0,120.0,1,White,Male,45-54,80.0,Loan originated
1,415000.0,36,435000.0,152.0,1,Hispanic or Latino,Male,35-44,96.98,Loan originated
1,555000.0,44,575000.0,132.0,1,Asian,Joint,25-34,96.17,Loan originated
1,405000.0,30%-<36%,675000.0,150.0,1,Asian,Male,35-44,59.7,Loan originated
1,745000.0,30%-<36%,935000.0,366.0,1,Asian,Joint,25-34,80.0,Loan originated
1,785000.0,42,975000.0,184.0,1,Asian,Male,35-44,80.0,Loan originated
1,175000.0,38,435000.0,63.0,1,Black or African American,Female,45-54,90.58,Application denied
1,495000.0,42,625000.0,127.0,1,Hispanic or Latino,Male,25-34,80.0,Loan originated
1,445000.0,43,525000.0,163.0,1,Hispanic or Latino,Male,55-64,85.58,Loan originated
1,725000.0,30%-<36%,785000.0,224.0,1,White,Female,35-44,92.36,Loan originated
1,355000.0,20%-<30%,435000.0,145.0,1,Hispanic or Latino,Male,25-34,80.0,Loan originated
1,415000.0,48,515000.0,107.0,1,Hispanic or Latino,Male,45-54,80.0,Application denied
1,585000.0,46,725000.0,123.0,1,Hispanic or Latino,Male,25-34,80.0,Application denied
1,475000.0,40,605000.0,146.0,1,Asian,Male,25-34,79.87,Loan originated
1,805000.0,20%-<30%,1005000.0,290.0,1,Asian,Female,45-54,80.0,Loan originated
1,555000.0,47,585000.0,160.0,1,Hispanic or Latino,Joint,25-34,94.02,Application denied
1,1055000.0,30%-<36%,1415000.0,274.0,1,White,Male,45-54,74.21,Loan originated
1,745000.0,42,785000.0,181.0,1,Black or African American,Joint,35-44,94.99,Application denied
1,485000.0,44,685000.0,114.0,1,Asian,Joint,35-44,70.59,Loan originated
1,465000.0,36,585000.0,125.0,1,Hispanic or Latino,Female,35-44,80.0,Loan originated
1,605000.0,50%-60%,1025000.0,105.0,1,White,Female,25-34,58.54,Application denied
1,395000.0,20%-<30%,795000.0,205.0,1,Asian,Joint,25-34,49.37,Loan originated
1,315000.0,46,385000.0,121.0,1,Asian,Joint,25-34,83.98,Application denied
1,195000.0,45,545000.0,58.0,1,Asian,Male,35-44,65.0,Application denied
1,785000.0,46,835000.0,156.0,1,Hispanic or Latino,Joint,25-34,95.0,Application denied
1,755000.0,20%-<30%,805000.0,462.0,1,Hispanic or Latino,Joint,55-64,94.17,Loan originated
1,345000.0,41,385000.0,117.0,1,Hispanic or Latino,Male,35-44,90.39,Application denied
1,555000.0,38,755000.0,140.0,1,Asian,Joint,35-44,73.56,Loan originated
1,325000.0,44,345000.0,94.0,1,Hispanic or Latino,Male,25-34,94.2,Loan originated
1,655000.0,41,825000.0,162.0,1,Asian,Male,25-34,80.0,Loan originated
1,485000.0,41,545000.0,297.0,1,White,Joint,35-44,89.4,Loan originated
1,565000.0,30%-<36%,715000.0,209.0,1,Asian,Joint,25-34,80.0,Loan originated
1,385000.0,30%-<36%,455000.0,108.0,1,Hispanic or Latino,Joint,35-44,95.54,Loan originated
1,205000.0,41,215000.0,74.0,1,Hispanic or Latino,Joint,55-64,95.69,Loan originated
1,325000.0,44,365000.0,78.0,1,Black or African American,Female,45-54,89.72,Loan originated
1,745000.0,42,845000.0,168.0,1,Asian,Joint,45-54,87.57,Loan originated
1,575000.0,39,625000.0,157.0,1,Hispanic or Latino,Joint,35-44,93.29,Loan originated
1,365000.0,39,415000.0,127.0,1,Hispanic or Latino,Joint,25-34,88.16,Loan originated
1,745000.0,41,785000.0,195.0,1,White,Joint,25-34,95.0,Loan originated
1,1145000.0,38,1225000.0,294.0,1,Asian,Joint,35-44,93.44,Loan originated
1,415000.0,30%-<36%,465000.0,138.0,1,Hispanic or Latino,Joint,35-44,89.82,Loan originated
1,665000.0,42,835000.0,158.0,1,Asian,Male,35-44,80.0,Loan originated
1,515000.0,43,575000.0,122.0,1,Hispanic or Latino,Female,35-44,89.99,Loan originated
1,425000.0,44,455000.0,95.0,1,Black or African American,Female,35-44,95.0,Loan originated
1,655000.0,43,765000.0,166.0,1,White,Joint,25-34,85.0,Loan originated
1,385000.0,30%-<36%,425000.0,140.0,1,Hispanic or Latino,Female,45-54,88.68,Loan originated
1,435000.0,30%-<36%,655000.0,161.0,1,Asian,Joint,35-44,67.1,Loan originated
1,465000.0,44,535000.0,111.0,1,White,Female,55-64,86.79,Loan originated
1,805000.0,30%-<36%,1155000.0,308.0,1,White,Male,65-74,70.0,Loan originated
1,345000.0,43,1625000.0,109.0,1,White,Joint,65-74,39.62,Loan originated
1,405000.0,30%-<36%,465000.0,137.0,1,Other,Female,35-44,88.1,Loan originated
1,415000.0,41,485000.0,104.0,1,Hispanic or Latino,Joint,25-34,97.71,Loan originated
1,595000.0,30%-<36%,645000.0,199.0,1,Hispanic or Latino,Male,55-64,93.06,Loan originated
1,405000.0,<20%,865000.0,98.0,1,Other,Joint,45-54,46.24,Loan originated
1,465000.0,43,515000.0,112.0,1,Hispanic or Latino,Male,45-54,90.28,Loan originated
1,395000.0,42,425000.0,112.0,1,Hispanic or Latino,Male,<25,95.0,Application denied
1,355000.0,<20%,755000.0,414.0,1,Asian,Male,35-44,46.67,Application denied
1,315000.0,50%-60%,395000.0,74.0,1,Asian,Male,25-34,80.0,Application denied
1,875000.0,38,905000.0,258.0,1,Hispanic or Latino,Joint,25-34,97.0,Loan originated
1,665000.0,44,695000.0,159.0,1,Hispanic or Latino,Female,35-44,95.0,Loan originated
1,485000.0,41,515000.0,130.0,1,Hispanic or Latino,Joint,<25,95.0,Loan originated
1,565000.0,44,705000.0,114.0,1,Hispanic or Latino,Male,45-54,80.0,Loan originated
1,155000.0,44,545000.0,47.0,1,Asian,Male,25-34,27.37,Loan originated
1,395000.0,38,445000.0,104.0,1,Hispanic or Latino,Male,35-44,89.77,Loan originated
1,335000.0,36,375000.0,95.0,1,Hispanic or Latino,Female,35-44,88.0,Loan originated
1,495000.0,44,565000.0,111.0,1,Asian,Male,25-34,87.5,Application denied
1,965000.0,36,1205000.0,291.0,1,Asian,Joint,25-34,80.0,Loan originated
1,275000.0,48,325000.0,60.0,1,Black or African American,Male,25-34,84.75,Application denied
1,545000.0,44,675000.0,142.0,1,White,Male,35-44,80.0,Loan originated
1,885000.0,42,1105000.0,194.0,1,White,Female,55-64,80.0,Loan originated
1,755000.0,45,785000.0,208.0,1,Black or African American,Female,25-34,97.0,Application denied
1,555000.0,44,655000.0,187.0,1,Hispanic or Latino,Joint,55-64,84.62,Application denied
1,435000.0,>60%,475000.0,76.0,1,Hispanic or Latino,Male,35-44,91.58,Application denied
1,675000.0,42,755000.0,206.0,1,Hispanic or Latino,Joint,25-34,89.4,Loan originated
1,1045000.0,41,1305000.0,244.0,1,White,Male,35-44,80.0,Loan originated
1,445000.0,30%-<36%,565000.0,119.0,1,White,Male,25-34,80.0,Loan originated
1,945000.0,30%-<36%,1175000.0,268.0,1,White,Joint,55-64,80.0,Loan originated
1,1095000.0,41,1295000.0,326.0,1,Asian,Joint,35-44,85.0,Loan originated
1,315000.0,44,375000.0,79.0,1,Black or African American,Male,35-44,84.8,Loan originated
1,525000.0,47,545000.0,213.0,1,Hispanic or Latino,Joint,25-34,97.0,Application denied
1,575000.0,41,615000.0,200.0,1,Hispanic or Latino,Male,35-44,95.0,Application denied
1,145000.0,37,265000.0,61.0,1,Hispanic or Latino,Male,35-44,95.19,Application denied
1,395000.0,44,515000.0,107.0,1,Hispanic or Latino,Male,45-54,77.45,Loan originated
1,455000.0,50%-60%,475000.0,92.0,1,Hispanic or Latino,Male,25-34,95.0,Application denied
1,625000.0,40,785000.0,152.0,1,Asian,Male,35-44,80.0,Loan originated
1,435000.0,20%-<30%,545000.0,269.0,1,Black or African American,Female,55-64,80.0,Loan originated
1,775000.0,20%-<30%,1775000.0,350.0,1,Asian,Male,35-44,43.79,Loan originated
1,685000.0,>60%,735000.0,304.0,1,Black or African American,Joint,45-54,93.22,Application denied
1,695000.0,48,825000.0,186.0,1,Asian,Joint,35-44,84.34,Application denied
1,1025000.0,36,1285000.0,257.0,1,Asian,Female,35-44,80.0,Loan originated
1,355000.0,44,395000.0,105.0,1,Hispanic or Latino,Male,25-34,90.84,Loan originated
1,605000.0,>60%,645000.0,109.0,1,Hispanic or Latino,Male,25-34,95.0,Application denied
1,645000.0,40,735000.0,156.0,1,Asian,Joint,25-34,88.59,Loan originated
1,335000.0,20%-<30%,835000.0,156.0,1,White,Joint,25-34,39.57,Loan originated
1,675000.0,46,905000.0,180.0,1,Asian,Female,35-44,75.0,Application denied
1,345000.0,44,375000.0,107.0,1,Hispanic or Latino,Female,35-44,90.67,Application denied
1,655000.0,43,725000.0,168.0,1,Hispanic or Latino,Male,35-44,89.99,Application denied
1,595000.0,36,635000.0,194.0,1,Hispanic or Latino,Joint,25-34,93.8,Loan originated
1,535000.0,30%-<36%,625000.0,256.0,1,Black or African American,Female,25-34,85.46,Loan originated
1,475000.0,30%-<36%,815000.0,236.0,1,White,Joint,35-44,58.1,Loan originated
1,565000.0,42,705000.0,137.0,1,Asian,Male,25-34,80.0,Loan originated
1,565000.0,37,965000.0,262.0,1,Asian,Joint,35-44,58.33,Loan originated
1,385000.0,43,455000.0,115.0,1,Asian,Joint,35-44,84.44,Loan originated
1,595000.0,42,705000.0,135.0,1,Black or African American,Joint,35-44,85.0,Loan originated
1,575000.0,30%-<36%,885000.0,193.0,1,Hispanic or Latino,Female,35-44,64.75,Loan originated
1,675000.0,40,845000.0,155.0,1,Asian,Male,25-34,79.94,Loan originated
1,345000.0,42,545000.0,86.0,1,Asian,Joint,45-54,94.1,Loan originated
1,375000.0,44,405000.0,114.0,1,Hispanic or Latino,Joint,25-34,94.25,Loan originated
1,195000.0,39,505000.0,73.0,1,Black or African American,Female,45-54,91.38,Loan originated
1,385000.0,44,505000.0,96.0,1,Black or African American,Female,35-44,76.63,Loan originated
1,385000.0,42,405000.0,90.0,1,Hispanic or Latino,Male,25-34,97.0,Loan originated
1,435000.0,42,485000.0,111.0,1,Hispanic or Latino,Female,35-44,89.9,Loan originated
1,645000.0,40,815000.0,147.0,1,Asian,Male,35-44,78.3,Loan originated
1,695000.0,38,875000.0,166.0,1,Asian,Female,25-34,80.0,Loan originated
1,505000.0,43,525000.0,193.0,1,Hispanic or Latino,Joint,35-44,97.0,Loan originated
1,595000.0,40,745000.0,135.0,1,Hispanic or Latino,Female,35-44,80.0,Loan originated
1,585000.0,42,745000.0,140.0,1,Hispanic or Latino,Male,25-34,78.74,Loan originated
1,365000.0,41,435000.0,86.0,1,Hispanic or Latino,Female,25-34,96.07,Loan originated
1,775000.0,30%-<36%,965000.0,216.0,1,White,Joint,35-44,80.0,Loan originated
1,1015000.0,43,1265000.0,289.0,1,Asian,Joint,35-44,80.0,Loan originated
1,705000.0,30%-<36%,735000.0,276.0,1,Asian,Joint,35-44,96.5,Loan originated
1,705000.0,41,785000.0,178.0,1,Asian,Joint,35-44,89.81,Loan originated
1,335000.0,44,355000.0,94.0,1,Hispanic or Latino,Male,35-44,96.57,Loan originated
1,565000.0,30%-<36%,715000.0,181.0,1,Hispanic or Latino,Joint,25-34,80.0,Loan originated
1,585000.0,43,625000.0,144.0,1,White,Joint,35-44,95.0,Loan originated
1,505000.0,20%-<30%,765000.0,277.0,1,White,Male,35-44,65.36,Loan originated
1,585000.0,37,615000.0,180.0,1,Hispanic or Latino,Joint,25-34,95.45,Loan originated
1,1285000.0,44,1605000.0,511.0,1,Asian,Joint,35-44,80.0,Loan originated
1,1015000.0,44,1295000.0,229.0,1,White,Male,45-54,77.99,Loan originated
1,755000.0,39,955000.0,200.0,1,White,Male,35-44,79.92,Loan originated
1,755000.0,44,945000.0,165.0,1,Asian,Male,35-44,80.0,Loan originated
1,765000.0,44,855000.0,198.0,1,Asian,Male,45-54,89.94,Loan originated
1,465000.0,38,585000.0,176.0,1,White,Female,25-34,80.0,Loan originated
1,425000.0,42,465000.0,127.0,1,Hispanic or Latino,Male,35-44,92.26,Loan originated
1,515000.0,>60%,535000.0,168.0,1,Hispanic or Latino,Joint,25-34,97.0,Application denied
1,775000.0,41,825000.0,215.0,1,Hispanic or Latino,Joint,25-34,95.0,Loan originated
1,505000.0,44,545000.0,129.0,1,Hispanic or Latino,Female,25-34,93.89,Loan originated
1,615000.0,30%-<36%,765000.0,173.0,1,Hispanic or Latino,Male,45-54,80.0,Loan originated
1,605000.0,42,645000.0,149.0,1,Black or African American,Male,35-44,93.8,Loan originated
1,795000.0,40,995000.0,224.0,1,Asian,Male,25-34,80.0,Loan originated
1,585000.0,39,655000.0,150.0,1,Black or African American,Female,45-54,89.23,Loan originated
1,635000.0,41,665000.0,168.0,1,Hispanic or Latino,Male,35-44,95.0,Loan originated
1,915000.0,43,1075000.0,228.0,1,White,Male,35-44,85.0,Loan originated
1,765000.0,44,955000.0,170.0,1,White,Joint,35-44,80.0,Loan originated
1,525000.0,36,605000.0,145.0,1,White,Male,25-34,86.78,Loan originated
1,505000.0,36,655000.0,136.0,1,Hispanic or Latino,Male,35-44,75.99,Loan originated
1,595000.0,20%-<30%,745000.0,228.0,1,White,Joint,35-44,80.0,Loan originated
1,565000.0,30%-<36%,615000.0,186.0,1,Hispanic or Latino,Joint,25-34,91.75,Loan originated
1,355000.0,37,445000.0,120.0,1,Asian,Male,45-54,80.0,Loan originated
1,875000.0,44,975000.0,235.0,1,Asian,Male,35-44,89.95,Loan originated
1,615000.0,44,695000.0,160.0,1,Other,Male,35-44,87.27,Loan originated
1,485000.0,38,505000.0,138.0,1,White,Female,35-44,96.2,Loan originated
1,635000.0,20%-<30%,795000.0,229.0,1,Hispanic or Latino,Joint,25-34,80.0,Loan originated
1,365000.0,44,435000.0,100.0,1,Asian,Male,35-44,83.37,Loan originated
1,445000.0,36,555000.0,115.0,1,Hispanic or Latino,Male,45-54,80.0,Loan originated
1,1065000.0,42,1255000.0,296.0,1,Asian,Joint,55-64,84.96,Loan originated
1,815000.0,20%-<30%,1025000.0,318.0,1,White,Joint,25-34,79.02,Loan originated
1,585000.0,30%-<36%,725000.0,189.0,1,Asian,Joint,35-44,80.0,Loan originated
